"","cell","trait","Prop._SNPs","Prop._h2","Prop._h2_std_error","Enrichment","Enrichment_std_error","Enrichment_p","Coefficient","Coefficient_std_error","Coefficient_z.score","p_zcore","FDR"
"280","Pattern_6","UKB_IDP_0146_IDP_T1_FAST_ROIs_R_cerebellum_crus_I",0.224797966849656,0.263027881079205,0.0224222772375443,1.17006343413736,0.0997441282577979,0.082140594662357,-2.4361571613042e-09,9.22889271160077e-09,-0.263970688297409,0.791802505228042,0.929884169479509
"281","Pattern_6","UKB_IDP_0147_IDP_T1_FAST_ROIs_L_cerebellum_crus_II",0.224797966849656,0.274871426031627,0.0238557735311254,1.22274871914415,0.106120948803242,0.0360483688517364,1.55772773611671e-09,8.76564156410253e-09,0.177708354228855,0.858952023958865,0.953526292210817
"282","Pattern_6","UKB_IDP_0148_IDP_T1_FAST_ROIs_V_cerebellum_crus_II",0.224797966849656,0.298708631026209,0.0291935020162334,1.3287870669488,0.129865507350242,0.0108363571866326,1.21564644498449e-08,7.80393353009354e-09,1.5577355192695,0.119295956877806,0.426658481068858
"283","Pattern_6","UKB_IDP_0149_IDP_T1_FAST_ROIs_R_cerebellum_crus_II",0.224797966849656,0.289655391417462,0.022493034761559,1.28851428452279,0.100058888773679,0.00501344805287725,8.47703993765573e-09,9.03922573756333e-09,0.937805978495328,0.348344128150405,0.673516598785779
"284","Pattern_6","UKB_IDP_0150_IDP_T1_FAST_ROIs_L_cerebellum_VIIb",0.224797966849656,0.285239221104929,0.0243369447150077,1.26886922111576,0.108261409371572,0.0156038719999561,4.52894053952538e-09,8.54960751922913e-09,0.5297249644898,0.596302636553703,0.829788911821358
"285","Pattern_6","UKB_IDP_0151_IDP_T1_FAST_ROIs_V_cerebellum_VIIb",0.224797966849656,0.311963582003336,0.0281951582617666,1.38775090529166,0.125424436247786,0.00133767207173224,1.60220457625168e-08,8.15148814808152e-09,1.96553628876804,0.0493521998611643,0.300061375155879
"286","Pattern_6","UKB_IDP_0152_IDP_T1_FAST_ROIs_R_cerebellum_VIIb",0.224797966849656,0.262675792607,0.0217384101517838,1.16849719011327,0.0967019873730545,0.0910356302837548,-1.13226168880974e-09,8.43121927002938e-09,-0.134293944036613,0.893170141824447,0.963338095186225
"287","Pattern_6","UKB_IDP_0153_IDP_T1_FAST_ROIs_L_cerebellum_VIIIa",0.224797966849656,0.282548471421461,0.0238067170661588,1.25689958579753,0.105902724120635,0.0192994911051196,2.34194678561182e-09,8.15177240248008e-09,0.287292955443569,0.773888016156058,0.919505135890615
"288","Pattern_6","UKB_IDP_0154_IDP_T1_FAST_ROIs_V_cerebellum_VIIIa",0.224797966849656,0.288244229531266,0.0250476368314468,1.28223681722194,0.111422879763848,0.0116545466630368,5.51002265879487e-09,9.27066081062211e-09,0.594350583130127,0.552277653123898,0.810210331068183
"289","Pattern_6","UKB_IDP_0155_IDP_T1_FAST_ROIs_R_cerebellum_VIIIa",0.224797966849656,0.267540717432614,0.0252314950077606,1.19013851051217,0.112240761610782,0.0940443571465858,9.5524653215581e-10,8.09687641167509e-09,0.117977165957284,0.906085750438148,0.968433187811341
"290","Pattern_6","UKB_IDP_0156_IDP_T1_FAST_ROIs_L_cerebellum_VIIIb",0.224797966849656,0.296909156419627,0.0230560676725963,1.32078221427242,0.102563506226086,0.0020892103233224,7.33707969161721e-09,7.3245603862813e-09,1.00170922276228,0.316484051025811,0.652423184548935
"291","Pattern_6","UKB_IDP_0157_IDP_T1_FAST_ROIs_V_cerebellum_VIIIb",0.224797966849656,0.28842249430756,0.0258437241832283,1.28302981717115,0.114964225635156,0.0150896971155638,7.36205568607998e-09,1.06591143943881e-08,0.690681740872959,0.489765566376943,0.772015648333433
"292","Pattern_6","UKB_IDP_0158_IDP_T1_FAST_ROIs_R_cerebellum_VIIIb",0.224797966849656,0.279014238038705,0.0260261135092537,1.24117776485634,0.115775573391461,0.0367345753038547,4.29108983175189e-09,6.54905748759194e-09,0.65522250184579,0.512324508741661,0.785465817436783
"293","Pattern_6","UKB_IDP_0159_IDP_T1_FAST_ROIs_L_cerebellum_IX",0.224797966849656,0.289465841000787,0.0261634595446274,1.28767108109292,0.11638654882553,0.0161371061562612,1.93810707592355e-09,1.0385481523059e-08,0.186616968276372,0.85196096170838,0.952552989061103
"294","Pattern_6","UKB_IDP_0160_IDP_T1_FAST_ROIs_V_cerebellum_IX",0.224797966849656,0.285748621185273,0.0287209959645832,1.27113525620265,0.127763593092422,0.0306664228137017,-2.52888060459662e-09,9.03536870824832e-09,-0.279886818817701,0.779564340291519,0.923156881547218
"295","Pattern_6","UKB_IDP_0161_IDP_T1_FAST_ROIs_R_cerebellum_IX",0.224797966849656,0.293947908503167,0.0245991792670397,1.30760928411669,0.109427943729987,0.00542749148407727,2.90401170258703e-09,9.14088897879692e-09,0.317694669448796,0.750716555067076,0.916005211263778
"296","Pattern_6","UKB_IDP_0162_IDP_T1_FAST_ROIs_L_cerebellum_X",0.224797966849656,0.30665523969861,0.0294311653908493,1.36413706936993,0.130922738329447,0.00344706287644485,9.79433163109548e-09,7.28329962564529e-09,1.34476571533712,0.178700905234733,0.518793351077095
"297","Pattern_6","UKB_IDP_0163_IDP_T1_FAST_ROIs_V_cerebellum_X",0.224797966849656,0.293412905078847,0.0311361651432504,1.3052293541208,0.138507325397983,0.0217688432032016,-7.90418064465661e-10,7.2984018256e-09,-0.108300157123876,0.91375759798342,0.971752208150284
